"TreeID","qLegalStatus","qSpecies","qAddress","SiteOrder","qSiteInfo","PlantType","qCaretaker","qCareAssistant","PlantDate","DBH","PlotSize","PermitNotes","XCoord","YCoord","Latitude","Longitude","Location"
"208976","Significant Tree","Tree(s) ::","100 Yerba Buena Ave","3","Sidewalk: Curb side : Yard","Tree","Private",,"2020 Sep 28 12:00:00 AM","3","Width 6ft","Permit Number 776558","5994151.01662","2096664.66272","37.73670604965","-122.46270859214","(37.736706049646564, -122.46270859213897)"
"264744","Permitted Site","Melaleuca linariifolia :: Flaxleaf Paperbark","72 Vernon St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Sep 29 12:00:00 AM","3","3x3",,"5992468.2343","2088355.61212","37.71379438009","-122.46792246947","(37.713794380088764, -122.46792246946644)"
"264738","Section 806 (d)","Prunus cerasifera :: Cherry Plum","2722 42nd Ave","1","Sidewalk: Property side : Cutout","Tree","Private",,"2020 Sep 29 12:00:00 AM","3","3x6","Permit Number 781841","5983409.1923","2096639.50516","37.73601246106","-122.49984529088","(37.7360124610612, -122.49984529087924)"
"264746","DPW Maintained","Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia","300x Howth St","2","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Sep 30 12:00:00 AM","3","3x3",,"5997131","2090234","37.7192201544","-122.45194174919","(37.7192201544045, -122.45194174918599)"
"257937","DPW Maintained","Jacaranda mimosifolia :: Jacaranda","430 Hayes St","3","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 01 12:00:00 AM","3","3x3",,"6005729.4209","2111051.1148","37.77686793377","-122.4236995637","(37.77686793376714, -122.42369956370305)"
"264748","Private","Pittosporum undulatum :: Victorian Box","2002 Pierce St","2","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 01 12:00:00 AM","3","3x3",,"6001953.79528","2115381.82831","37.78854512125","-122.43707070737","(37.78854512125472, -122.43707070736868)"
"264747","Private","Pittosporum undulatum :: Victorian Box","2002 Pierce St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 01 12:00:00 AM","3","3x3",,"6001953.79528","2115381.82831","37.78854512125","-122.43707070737","(37.78854512125472, -122.43707070736868)"
"139478","DPW Maintained","Pinus radiata :: Monterey Pine","416 Masonic Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 02 12:00:00 AM","3","Width 0ft",,"5999096.683","2111385.8942","37.77741051","-122.44666821868","(37.77741050999563, -122.44666821868422)"
"100713","DPW Maintained","Metrosideros excelsa :: New Zealand Xmas Tree","201 03rd St","2","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 02 12:00:00 AM","3","4x4",,"6012618.71345","2113808.99095","37.78482690808","-122.40006098654","(37.78482690807541, -122.40006098653659)"
"264763","Section 806 (d)","Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold","274 Victoria St","1","Sidewalk: Property side : Cutout","Tree","Private",,"2020 Oct 05 12:00:00 AM","3","3x3","Permit Number 781692","5993256.27541","2089011.86791","37.71564177662","-122.46524637022","(37.71564177662369, -122.46524637022287)"
"178729","DPW Maintained","Pistacia chinensis :: Chinese Pistache","389 Lisbon St","4","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 05 12:00:00 AM","3","Width 0ft",,"6002536.51849","2091228.73207","37.72225960199","-122.43332798282","(37.722259601994175, -122.43332798281897)"
"237906","Significant Tree","Tree(s) ::","3937 21st St","3","Front Yard : Yard","Tree","Private",,"2020 Oct 06 12:00:00 AM","3","Width 3ft","Permit Number 785171","6002245.41508","2103514.00804","37.75597560192","-122.43521254633","(37.755975601915104, -122.43521254633046)"
"69788","DPW Maintained","Tristaniopsis laurina :: Swamp Myrtle","1526 45th Ave","1","Sidewalk: Curb side : Cutout","Tree","Private","FUF","2020 Oct 06 12:00:00 AM","3","4x6",,"5982204.5216","2104686.309","37.75803597639","-122.50460626225","(37.75803597638893, -122.50460626225295)"
"261222","DPW Maintained","Tristaniopsis laurina :: Swamp Myrtle","1890 43rd Ave","1","Sidewalk: Curb side : Cutout","Tree","Private","FUF","2020 Oct 06 12:00:00 AM","3","5x5",,"5982931","2102276","37.75146065083","-122.50191549097","(37.75146065082604, -122.50191549096932)"
"250632","DPW Maintained","Acacia melanoxylon :: Blackwood Acacia","10 28th Ave","3","Sidewalk: Curb side : Yard","Tree","Private",,"2020 Oct 06 12:00:00 AM","3","Width 4ft",,"5987122.25317","2114703.48842","37.78582839222","-122.48833502565","(37.78582839222118, -122.48833502564898)"
"261225","Undocumented","Tristaniopsis laurina :: Swamp Myrtle","2111 43rd Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 06 12:00:00 AM","3","4x6",,"5982897","2100735","37.74722749595","-122.50191905543","(37.747227495948366, -122.50191905543284)"
"250630","DPW Maintained","Arbutus 'Marina' :: Hybrid Strawberry Tree","161 28th Ave","1","Sidewalk: Curb side : Yard","Tree","Private",,"2020 Oct 06 12:00:00 AM","3","Width 4ft",,"5987115.47488","2114730.85404","37.78590313488","-122.48836048817","(37.78590313487577, -122.4883604881713)"
"250631","DPW Maintained","Arbutus 'Marina' :: Hybrid Strawberry Tree","161 28th Ave","2","Sidewalk: Curb side : Yard","Tree","Private",,"2020 Oct 06 12:00:00 AM","3","Width 4ft",,"5987117.30977","2114718.25139","37.78586863867","-122.48835321353","(37.78586863867488, -122.48835321353309)"
"124004","DPW Maintained","Liquidambar styraciflua :: American Sweet Gum","145 06th Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 07 12:00:00 AM","3","Width 4ft",,"5993946.73385","2114533.02839","37.78575616586","-122.46471203427","(37.78575616586306, -122.4647120342745)"
"261995","Significant Tree","Phoenix spp :: Date palm (species unknown)","2727 Pierce St","2","Front Yard : Yard","Tree","Private",,"2020 Oct 07 12:00:00 AM","3","3x3","Permit Number 785198","6001553","2117834","37.79525535884","-122.43863317017","(37.795255358840116, -122.43863317017447)"
"261996","Significant Tree","Phoenix spp :: Date palm (species unknown)","2727 Pierce St","1","Front Yard : Yard","Tree","Private",,"2020 Oct 07 12:00:00 AM","3","3x3","Permit Number 785198","6001553","2117834","37.79525535884","-122.43863317017","(37.795255358840116, -122.43863317017447)"
"217929","DPW Maintained","Prunus cerasifera :: Cherry Plum","1882 18th Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 08 12:00:00 AM","3","Width 3ft",,"5990657.38608","2102600.85975","37.752803479","-122.47522070689","(37.75280347900456, -122.47522070689486)"
"44716","DPW Maintained","Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia","1879 21st Ave","1","Sidewalk: Curb side : Cutout","Tree","Private","FUF","2020 Oct 08 12:00:00 AM","3",,"Permit Number 43838","5989679.8369","2102593.1522","37.75272560835","-122.47860064969","(37.752725608350666, -122.47860064969315)"
"183446","DPW Maintained","Lagunaria patersonii :: Primrose Tree","2511 26th Ave","1","Sidewalk: Curb side : Yard","Tree","Private",,"2020 Oct 08 12:00:00 AM","3","Width 0ft",,"5988279.6214","2098205.3016","37.74059633827","-122.48312119789","(37.74059633827431, -122.48312119788633)"
"225172","Section 806 (d)","Ginkgo biloba 'Princeton Sentry' :: Princeton Sentry Maidenhair","248 Prospect Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 08 12:00:00 AM","3","4x4","Permit Number 779647","6006535.62128","2098220.14009","37.74168253812","-122.41999990507","(37.74168253812269, -122.41999990507102)"
"183546","DPW Maintained","Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless","2585 25th Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 08 12:00:00 AM","3","Width 0ft",,"5988604.9156","2097737.5116","37.73933083344","-122.48196221002","(37.73933083343884, -122.48196221002374)"
"152102","DPW Maintained","Laurus x 'Saratoga' :: Hybrid Laurel","320 14th St","1","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 09 12:00:00 AM","3","4x5",,"6006573.44347","2107915.47756","37.76830583148","-122.42055719156","(37.76830583148154, -122.42055719155843)"
"152103","DPW Maintained","Tristaniopsis laurina :: Swamp Myrtle","324 14th St","1","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 09 12:00:00 AM","3","Width 4x5",,"6006542.17979","2107914.23367","37.76830065409","-122.42066524153","(37.76830065409048, -122.42066524152595)"
"151145","DPW Maintained","Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia","2900 Mariposa St","1","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 09 12:00:00 AM","3","Width 4ft",,"6008902.66747","2105921.7543","37.76296251943","-122.41235966068","(37.76296251943104, -122.41235966067897)"
"151146","DPW Maintained","Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia","2900 Mariposa St","2","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 09 12:00:00 AM","3","Width 4ft",,"6008882.69002","2105920.7172","37.76295855072","-122.41242868274","(37.762958550715105, -122.41242868274095)"
"264796","Undocumented","Jacaranda mimosifolia :: Jacaranda","685 Dwight St","2","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 13 12:00:00 AM","3","3x3",,"6009656","2091058","37.72219213739","-122.40870548174","(37.72219213738862, -122.40870548174003)"
"264795","Undocumented","Jacaranda mimosifolia :: Jacaranda","685 Dwight St","1","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 13 12:00:00 AM","3","3x3",,"6009656","2091058","37.72219213739","-122.40870548174","(37.72219213738862, -122.40870548174003)"
"264797","Undocumented","Jacaranda mimosifolia :: Jacaranda","685 Dwight St","3","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 13 12:00:00 AM","3","3x3",,"6009656","2091058","37.72219213739","-122.40870548174","(37.72219213738862, -122.40870548174003)"
"264799","Undocumented","Tristaniopsis laurina :: Swamp Myrtle","698 Dwight St","2","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 13 12:00:00 AM","3","3x3",,"6009708","2091117","37.72235705144","-122.40852988931","(37.72235705143587, -122.4085298893069)"
"264798","Undocumented","Tristaniopsis laurina :: Swamp Myrtle","698 Dwight St","1","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 13 12:00:00 AM","3","3x3",,"6009708","2091117","37.72235705144","-122.40852988931","(37.72235705143587, -122.4085298893069)"
"264871","DPW Maintained","Lagunaria patersonii :: Primrose Tree","2430 36th Ave","1","Sidewalk: Curb side : Cutout","Tree","DPW",,"2020 Oct 15 12:00:00 AM","3","4x6",,"5985228","2098648","37.74163381528","-122.49370498997","(37.741633815279265, -122.4937049899693)"
"226227","Permitted Site","Quercus suber :: Cork Oak","2955 22nd St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 19 12:00:00 AM","3","6x6","Permit Number 787786","6008507.27789","2103281.70589","37.75569135409","-122.41354045253","(37.75569135408796, -122.41354045252555)"
"264812","Section 806 (d)","Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia","2270 21st Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 19 12:00:00 AM","3","3x3",,"5989815","2099915","37.7453799533","-122.47793746543","(37.745379953302965, -122.47793746543444)"
"264811","Undocumented","Ginkgo biloba :: Maidenhair Tree","1420 Jones St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 20 12:00:00 AM","3","3x3",,"6008504","2117376","37.79439077035","-122.41454909829","(37.79439077034963, -122.41454909828732)"
"103460","DPW Maintained","Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood","666 Octavia St","3","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 22 02:39:00 PM","3","7x7",,"6005392.6099","2111621.0092","37.77841370638","-122.4249052514","(37.778413706383134, -122.424905251399)"
"264818","DPW Maintained","Podocarpus gracilor :: Fern Pine","101x Olmstead St","2","Sidewalk: Curb side : Cutout","Tree","DPW",,"2020 Oct 23 12:00:00 AM","3",,,,,,,
"266978","DPW Maintained","Ficus nitida :: Laurel Fig","1779 Oakdale Ave","1","Sidewalk: Curb side : Cutout","Tree","DPW",,"2020 Oct 23 12:00:00 AM",,,,"6014095.43186","2096159.37031","37.73644711608","-122.39371620219","(37.736447116084534, -122.39371620218822)"
"162258","DPW Maintained","Cassia leptophylla :: Gold Medallion Tree","800 Girard St","1","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 23 12:00:00 AM","3","Width 0ft",,"6011414.80687","2091110.91102","37.72243577287","-122.40262939453","(37.722435772869176, -122.40262939453326)"
"261220","DPW Maintained","Tristaniopsis laurina :: Swamp Myrtle","2970 Sloat Blvd","1","Sidewalk: Curb side : Cutout","Tree","Private","FUF","2020 Oct 23 12:00:00 AM","3","4x6",,"5981657","2096559","37.73568843603","-122.50589725194","(37.73568843603479, -122.5058972519413)"
"115660","DPW Maintained","Laurus nobilis :: Sweet Bay: Grecian Laurel","2574 28th Ave","1","Sidewalk: Curb side : Cutout","Tree","DPW",,"2020 Oct 23 12:00:00 AM","3","6x10",,"5987719.8552","2097767.8758","37.73936269206","-122.48502454472","(37.739362692059345, -122.48502454471857)"
"162270","DPW Maintained","Podocarpus macrophyllus :: Yew Pine","101X Olmstead St","2","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 23 12:00:00 AM","0","Width 0ft",,"6011345.43032","2091115.4562","37.72244437939","-122.4028695342","(37.72244437939331, -122.40286953420114)"
"162296","DPW Maintained","Lagunaria patersonii :: Primrose Tree","299 Olmstead St","2","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 23 12:00:00 AM","3","Width 0ft",,"6010920.41592","2090984.45712","37.72206094175","-122.40432950351","(37.72206094175408, -122.40432950350957)"
"264869","DPW Maintained","Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia","1655 32nd Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 23 12:00:00 AM","3","4x6",,"5986201","2103975","37.75631719045","-122.49073259052","(37.75631719045041, -122.49073259052268)"
"162247","DPW Maintained","Eriobotrya deflexa :: Bronze Loquat","51 Olmstead St","1","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 23 12:00:00 AM","3","Width 0ft",,"6011515.69266","2091168.60243","37.7225998137","-122.40228470778","(37.72259981370435, -122.40228470778284)"
"65586","DPW Maintained","Ficus microcarpa :: Chinese Banyan","1779 Oakdale Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 23 12:00:00 AM","3",,"Permit Number 28486","6014089.25997","2096159.17746","37.73644624359","-122.39373752769","(37.73644624358813, -122.39373752768527)"
"264837","DPW Maintained","Acer buergeranum :: Trident Maple","809 Goettingen St","1","Sidewalk: Curb side : Cutout","Tree","DPW",,"2020 Oct 23 12:00:00 AM","3",,,"6010905","2090935","37.72192428122","-122.4043793134","(37.72192428121587, -122.4043793134042)"
"156063","DPW Maintained","Tristaniopsis laurina :: Swamp Myrtle","2650 17th Ave","1","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 23 12:00:00 AM","3","Width 3ft",,"5991145.0813","2097353.30107","37.73842329429","-122.47315151883","(37.73842329429182, -122.47315151883193)"
"162295","DPW Maintained","Lagunaria patersonii :: Primrose Tree","299 Olmstead St","1","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 23 12:00:00 AM","3","Width 0ft",,"6010903.85659","2090979.54911","37.72204654","-122.40438640004","(37.72204654000484, -122.40438640003613)"
"264817","DPW Maintained","Podocarpus gracilor :: Fern Pine","101x Olmstead St","1","Sidewalk: Curb side : Cutout","Tree","DPW",,"2020 Oct 23 12:00:00 AM","3",,,,,,,
"162250","DPW Maintained","Lophostemon confertus :: Brisbane Box","40 Olmstead St","1","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 23 12:00:00 AM","3","Width 0ft",,"6011508.76761","2091210.5075","37.72271448987","-122.40231159121","(37.7227144898747, -122.40231159121466)"
"162269","DPW Maintained","Podocarpus gracilor :: Fern Pine","101X Olmstead St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 23 12:00:00 AM","0","Width 0ft",,"6011327.2258","2091110.58172","37.72242997855","-122.40293212074","(37.72242997854937, -122.40293212073682)"
"172310","DPW Maintained","Lagunaria patersonii :: Primrose Tree","63 Seville St","1","Sidewalk: Curb side : Cutout","Tree","DPW",,"2020 Oct 23 12:00:00 AM","3","Width 3ft",,"6001999.53893","2087418.49495","37.71176705878","-122.43491183462","(37.711767058783096, -122.43491183461688)"
"174997","DPW Maintained","Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia","61 Curtis St","1","Sidewalk: Curb side : Yard","Tree","Private","DPW","2020 Oct 23 12:00:00 AM","3","Width 4ft",,"6000632.91251","2088182.32659","37.71378668069","-122.43968998482","(37.713786680688465, -122.4396899848199)"
"162297","DPW Maintained","Laurus nobilis :: Sweet Bay: Grecian Laurel","299 Olmstead St","3","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2020 Oct 23 12:00:00 AM","3","Width 0ft",,"6010935.33012","2090989.39829","37.7220753426","-122.40427829613","(37.72207534259762, -122.40427829613314)"
"181872","DPW Maintained","Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia","2330 34th Ave","1","Sidewalk: Curb side : Yard","Tree","Private",,"2020 Oct 24 12:00:00 AM","3","4x6",,"5985803.3054","2099347.2154","37.7435873133","-122.49176726749","(37.74358731329808, -122.49176726748925)"
"264873","DPW Maintained","Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia","2330 34th Ave","2","Sidewalk: Curb side : Yard","Tree","Private",,"2020 Oct 24 12:00:00 AM","3","4x6",,"5985803.3054","2099347.2154","37.7435873133","-122.49176726749","(37.74358731329808, -122.49176726748925)"
"264870","DPW Maintained","Crataegus phaenopyrum :: Washington Hawthorn","1674 35th Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 24 12:00:00 AM","3","4x6",,"5985361","2103822","37.75584798975","-122.493626286","(37.75584798975298, -122.49362628600211)"
"261731","DPW Maintained","Laurus x 'Saratoga' :: Hybrid Laurel","2390 33rd Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2020 Oct 24 12:00:00 AM","3","4x6",,"5986122.37542","2098978.12437","37.74259253151","-122.4906368669","(37.74259253150644, -122.49063686690316)"
